Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm
536,6.0695183,3.411898354,3.571000043,0.25130874
537,4.705147785,3.638300953,6.871574431,0.716785923
538,4.052363605,3.52778622,4.311667683,0.296277566
539,6.357739299,3.958566833,3.940052778,0.639704108
540,4.812719253,2.606546558,2.512891183,0.278925471
541,6.387519818,3.256368523,6.88350492,0.856441786
542,4.813541191,3.555983381,4.146630159,0.464526144
543,4.087855534,2.586554317,2.070000017,0.639944765
544,5.0788494,2.525729825,6.435899803,0.456545284
545,4.609570218,3.401504397,2.345567866,0.62812832
546,5.82340883,2.16288722,2.040769921,0.096468704
547,6.227980988,2.615540921,2.909099921,0.868352616
548,6.181733186,2.675189643,3.290216684,0.435781262
549,4.50999132,3.393251031,2.765098325,0.338358209
550,6.49837439,3.493087887,6.025465347,0.206124065
551,6.309825982,3.020897001,6.11486947,0.794612147
552,5.888958151,2.197380396,4.630525009,0.061521148
553,6.907790315,2.092850558,5.26091347,0.707508746
554,4.593612688,2.291170329,3.320033257,0.949849857
555,6.467531093,2.641525626,5.900809157,0.470960831
556,6.332499124,2.761260311,2.650409365,0.780375062
557,6.00751409,3.375821876,5.501849783,0.138923777
558,4.49854547,2.534549231,5.354282306,0.293932611
559,4.814894312,2.625849153,4.126740783,0.953766986
560,5.139606231,2.522254932,4.411544998,0.46900501
561,6.464842588,2.402612503,6.757268906,0.481273111
562,5.4295257,3.423042553,3.296118691,0.706462609
563,5.605874182,3.0854822,6.920585965,0.209187075
564,5.789465051,2.03351601,1.888805212,0.200701152
565,4.300525341,2.096985412,2.11776647,0.272228068
566,6.054400974,2.211769191,3.048336869,0.94001783
567,6.838288833,3.271763519,3.534892652,0.55101608
568,4.521183884,3.664092209,4.379678097,0.661133843
569,5.683797924,2.692920406,5.876735339,0.569749478
570,6.972051411,3.61644393,3.156538213,0.456970019
571,5.556795167,2.292228468,2.52617106,0.462259419
572,6.740516513,3.615550136,3.638511749,0.258093715
573,5.433073555,2.69931348,2.598704318,0.448914222
574,4.936701344,2.592373466,3.60177385,0.532300749
575,6.184597319,2.797829681,3.31937576,0.454787052
576,5.07648652,2.749392235,2.569493533,0.355722106
577,5.255234753,3.813138673,1.55236344,0.112766896
578,4.271101453,3.396712386,1.62823397,0.806465427
579,5.374191143,3.432432809,3.196162655,0.431477365
580,4.382515852,2.709644691,4.448299437,0.85862158
581,5.167835362,2.682799871,3.746895859,0.188523875
582,4.7947168,2.258928254,4.64681136,0.590661309
583,6.530198368,3.751735347,2.44345728,0.451351076
584,6.757967371,3.699893237,2.201352632,0.444740582
585,5.170281804,3.92865443,6.504251835,0.343131877
586,4.301765559,2.566670383,5.298908518,0.725529944
587,6.153838064,2.678092856,6.202299456,0.799566559
588,5.001196075,2.009558456,6.979056249,0.929715777
589,4.997702099,3.402423262,1.563296806,0.3634533
590,4.991902831,2.935415116,5.071345868,0.455016515
591,6.549365409,2.524530352,3.064112185,0.927649384
592,4.583949331,2.251396163,4.72331429,0.574816854
593,5.2859671,3.713586066,6.293748568,0.362012474
594,4.782232723,3.061461757,2.141706822,0.33105523
595,6.758627207,2.14463712,5.241456791,0.288249194
596,6.05587258,2.782822641,2.012692602,0.570042291
597,4.502495547,3.746886808,5.586003971,0.546782684
598,4.520814649,3.234589506,3.834861965,0.174665936
599,5.220633844,2.131555412,1.69308914,0.792641682
600,5.829771794,3.755174356,4.331763289,0.965973377
601,4.404413662,2.102936108,5.055805963,0.139763249
602,6.355029272,2.505106122,2.776257539,0.796400459
603,4.373469401,2.499040335,6.161484237,0.117607013
604,4.414415401,2.747200178,1.941257637,0.427827987
605,5.296982317,2.397744449,3.828129965,0.595045062
606,5.828491984,2.427617369,1.513144971,0.179226454
607,5.793234786,2.591750372,4.713662754,0.376245686
608,5.846638025,2.776141252,3.968064333,0.450930175
609,5.626427371,2.788118023,5.596519736,0.173676044
610,4.299837502,3.359779156,1.90657118,0.321256953
611,5.714021373,2.132078358,1.950502208,0.573906785
612,4.386905961,3.899107571,6.384259162,0.364536036
613,5.516319769,3.774664936,6.842512685,0.695119617
614,6.495223471,2.187476832,5.32779087,0.223428791
615,5.433264095,3.568346863,1.316259647,0.476936592
616,5.203460312,3.534609309,2.219087532,0.252981692
617,6.641058432,2.001593158,4.633952601,0.014802902
618,6.58835648,2.981864104,2.362893558,0.309538841
619,5.5455722,3.727393371,5.662029841,0.533230392
620,4.807895565,2.713756034,5.810654448,0.434815331
621,4.961719439,3.642844122,4.052018073,0.803142741
622,4.612614878,3.197621886,4.174640694,0.006499613
623,6.186807646,2.309866679,2.654049129,0.133506159
624,5.439433779,2.667629834,3.542755074,0.711578576
625,5.695768347,3.019855837,4.835608917,0.142538537
626,6.592929455,2.989978488,1.566778831,0.892147049
627,6.416010896,3.934213916,4.882843801,0.553286875
628,6.637355378,3.296448874,4.326327826,0.665624253
629,6.309653004,2.990488538,6.187298068,0.830802653
630,5.637804152,2.414793226,2.860249209,0.650042291
631,4.141020158,3.632633911,5.729879383,0.059587082
632,6.203606816,2.876711114,2.759560626,0.9730103
633,4.053605667,2.763695448,1.506686985,0.285510824
634,5.918520183,2.952364615,4.894300291,0.61545808
635,4.312354382,3.920317028,6.797185704,0.013702448
636,4.15770485,3.845691833,2.98036729,0.690774765
637,4.966178549,3.744229746,2.272205985,0.132959055
638,6.879063408,3.090185966,1.847764133,0.441605355
639,5.815615978,3.734022793,1.780203135,0.308771157
640,6.003852674,3.303250274,1.056251998,0.103308573
641,6.911530604,2.506839156,3.772434637,0.93319021
642,5.182740322,2.914932374,5.453933314,0.453985931
643,4.969862942,2.656315794,2.543354169,0.151220339
644,6.362703425,2.346284404,6.004303556,0.2477093
645,6.04226881,3.879738957,4.005443644,0.405969381
646,6.539958271,3.788169106,6.433948847,0.399961839
647,6.49851843,3.009717332,1.82440295,0.981615004
648,6.865350766,3.89240461,1.052111904,0.743883312
649,5.160142211,3.115992885,5.924863321,0.786501281
650,5.3615266,2.123201038,4.139593754,0.600405013
651,4.938391333,3.524536388,5.414452062,0.41135054
652,6.25477098,2.26932923,3.63959315,0.677520141
653,6.331436181,3.135911726,4.686666397,0.170584004
654,5.54493829,2.604225107,5.93611983,0.488685365
655,5.753298365,3.354701404,6.567762255,0.368606625
656,6.437123017,3.634297005,1.191442144,0.485674318
657,4.697101821,2.658806911,2.864572409,0.169954945
658,4.083895923,3.212586827,4.280377599,0.02777141
659,4.874348889,2.697418852,3.891055307,0.757124629
660,4.678750316,3.833021027,2.727615533,0.844542472
661,6.255463664,3.038582924,5.570578687,0.192708596
662,6.738452968,3.183989866,4.090044603,0.310700851
663,6.011791913,2.32752495,5.006992674,0.781526047
664,5.512138899,2.989441837,4.957564861,0.319056315
665,6.344151993,3.946379119,6.475770869,0.810171688
666,5.833960979,2.214460972,6.297735942,0.311158015
667,5.605680956,3.764943744,5.969352748,0.74433273
668,4.832795677,2.94728509,4.172132567,0.081709923
669,6.108716152,2.252024805,3.119523738,0.082309216
670,6.324794019,2.543077761,5.89655116,0.742129469
671,6.320774921,3.968352411,3.364089198,0.196772755
672,5.659670538,2.452948852,5.018920745,0.011913269
673,5.793043193,3.278922856,6.873695926,0.60059154
674,4.46594529,3.927058512,1.428385586,0.187461323
675,6.632279696,2.229712036,6.633565952,0.169541762
676,5.258246871,2.057352877,6.780824236,0.201218039
677,5.411179063,2.851362097,2.202437681,0.350289556
678,6.621565687,3.709303582,2.6095153,0.535092503
679,4.820286837,2.010306447,1.7393691,0.140908906
680,4.693664772,3.590861306,2.126424268,0.902052252
681,4.553716474,2.098031261,5.809356416,0.268281346
682,5.832352981,3.336759028,4.609276667,0.048987501
683,5.791030725,3.409863013,2.717995785,0.085576625
684,5.634028039,2.735154302,5.008141788,0.151123796
685,5.789835656,2.572151296,6.473234668,0.66328512
686,6.185597367,2.714407347,2.933505302,0.421499823
687,6.243118983,3.000950393,6.237291037,0.767708317
688,6.999946804,3.291452096,2.18467593,0.947018079
689,6.540686464,3.766450559,6.835590481,0.600208728
690,5.280681909,2.195738424,3.778035493,0.027729951
691,6.489687857,2.354510399,5.235676818,0.808047969
692,6.452204774,2.005469375,3.134744061,0.370280045
693,5.663216855,3.524256437,6.04623271,0.138088721
694,6.666913536,3.021888024,2.678125394,0.948629272
695,5.43236498,3.098675936,6.425191024,0.89357132
696,5.031359754,3.351508999,1.478516641,0.578862467
697,5.365181029,2.018175036,1.470264654,0.307576021
698,5.487701509,3.239737298,5.331302252,0.89833465
699,6.198629381,3.974503393,4.297496999,0.112428004
700,5.16231648,2.958870302,5.465832939,0.475730985
701,6.804884709,3.254229091,5.301368106,0.814130056
702,6.421720023,2.380007074,4.708475169,0.252604537
703,4.036650342,2.662190371,3.752485092,0.864187159
704,5.577231687,2.373295451,5.85856897,0.968649833
705,4.776388996,3.95485174,4.632565358,0.691487716
706,6.685986502,2.626607228,3.603894423,0.658074539
707,5.801985611,2.132051867,4.376958423,0.435839438
708,5.339161481,3.375016368,3.212797453,0.587681135
709,6.278502725,3.598458649,2.139745946,0.749177871
710,5.315241282,2.67065655,5.150386679,0.890771243
711,6.082377409,2.319774533,2.519730293,0.537147244
712,4.38805366,3.891972028,2.742996316,0.008459787
713,6.361596149,2.76974965,5.407648814,0.069816715
714,4.574036352,2.956092513,1.663558427,0.416829351
715,6.982829564,2.78456511,3.711659194,0.10236356
716,4.614711999,3.16751359,6.83678679,0.593702754
717,6.868534838,2.183046611,5.353528314,0.10883778
718,6.671312583,2.269421107,3.940859301,0.538761268
719,6.501206279,2.550378208,3.098382745,0.689068791
720,4.436000777,2.012076038,6.748966438,0.696885227
721,6.70138413,2.017242312,1.779812505,0.562230049
722,6.733884907,2.880157236,3.43362489,0.551015983
723,5.009613323,3.813558631,6.409118934,0.167341153
724,6.613138048,3.624620352,6.5176522,0.784800703
725,6.964509795,3.71594407,5.943984516,0.452072685
726,4.998760149,3.974518082,4.860889933,0.644233492
727,6.046370147,3.364536031,3.113258146,0.23973686
728,5.283390965,3.251152356,3.243066761,0.609605551
729,6.079485843,2.09376715,4.904407686,0.899272836
730,6.720153529,3.646063518,2.162732532,0.657215394
731,4.591387775,3.421047282,2.934096302,0.039646795
732,5.531267695,3.985739216,2.745858375,0.322223336
733,5.412113515,2.222804731,4.075760817,0.396290235
734,4.62745496,3.586692484,4.352037143,0.960538342
735,6.727833119,3.126086529,6.525055848,0.574496961
736,5.220690455,3.552401442,3.806240949,0.614359752
737,4.646170419,3.485502434,4.979857736,0.080260945
738,4.814291173,2.661084153,3.462335519,0.416606769
739,4.292373701,2.521332997,1.495947392,0.093211784
740,6.510445834,2.026679472,3.114377547,0.347559926
741,6.187479994,3.606517516,4.266880936,0.661945967
742,6.900200166,3.883313819,2.797001731,0.819433699
743,4.895791812,2.890259487,2.228113814,0.330199454
744,5.30170659,3.83709622,2.647429117,0.867202146
745,4.210409041,2.668386529,5.350730578,0.237433753
746,4.428873684,3.254009008,1.616000305,0.400698534
747,6.780307463,3.740488126,6.715330494,0.515389692
748,6.166529816,3.721596726,3.687214879,0.808224413
749,6.723404948,3.924747658,5.266775683,0.384119525
750,4.918728047,2.553644057,6.125283397,0.194828927
751,4.22798985,3.015414414,6.548648735,0.685663516
752,5.085407881,3.81596436,3.069817441,0.939592599
753,5.976293577,2.253296949,1.108865015,0.030731536
754,6.426865417,2.564045945,5.675428962,0.143849256
755,4.952037835,3.081003625,1.221917796,0.252546466
756,5.823447512,3.681189761,5.871418711,0.67882702
757,6.604204846,3.037372242,1.712282739,0.912127002
758,6.502506791,3.162011266,2.489294801,0.387225139
759,5.751986656,3.473811632,4.903864865,0.583321718
760,5.693944995,3.478362225,5.177570618,0.594867996
761,6.809284819,2.896396604,1.042986208,0.700422927
762,4.691201726,3.289736932,4.458720606,0.518266311
763,5.953320529,3.361605475,1.167844294,0.743395721
764,6.406486372,2.53682236,2.730829961,0.348212945
765,5.497518539,3.743361554,6.224381631,0.17672935
766,6.8247511,2.897105119,2.123632103,0.039028853
767,5.106175693,2.906470735,5.270016291,0.385983831
768,6.764557078,3.094306966,3.900485824,0.985375637
769,5.209228907,2.908866873,4.496527644,0.367574701
770,5.044331044,3.564293381,4.27757788,0.980413288
771,6.414756215,3.056234618,5.044269163,0.322850718
772,6.858342668,2.271352853,4.748384896,0.26922679
773,5.459277287,3.532792353,2.650029538,0.405783509
774,6.544522013,3.886073786,6.128317042,0.665091651
775,5.403294418,2.260364008,4.282448452,0.585511112
776,6.299385309,2.550225324,4.98562002,0.125691377
777,4.581490337,2.73733869,1.615171851,0.993736176
778,6.47671326,2.851482633,1.79078378,0.397761596
779,4.698080663,2.620522062,6.972995332,0.758865129
780,6.866011067,3.863670999,6.345616926,0.820445772
781,6.402303052,3.650370304,6.988295301,0.826060628
782,5.47136167,2.066911133,5.719431157,0.100286999
783,4.738360951,2.824819892,4.959941162,0.16679705
784,6.660310728,3.866753526,3.693240847,0.195341662
785,5.966685805,2.337026036,6.490605166,0.713113842
786,4.854308428,2.768924612,2.204523868,0.213299535
787,4.163162858,3.547655985,6.089344509,0.446675239
788,5.148872143,3.270692068,2.925213563,0.055802779
789,4.232457523,2.757189406,1.47963291,0.04783999
790,5.077268811,3.720239003,2.290195967,0.352164674
791,4.47801603,3.872629654,4.917063813,0.58228124
792,5.866759688,3.191213387,4.040730305,0.705024779
793,4.102608647,2.328944419,6.207338134,0.825956467
794,5.782617879,3.624046065,5.872843733,0.637105269
795,6.097386366,2.689599846,3.121473702,0.29504462
796,4.45824001,2.31887019,5.065871014,0.779341971
797,6.115426568,3.139912533,1.872277086,0.376189429
798,5.041802874,2.584311478,5.36966074,0.153121238
799,5.313076543,3.634186108,5.978487403,0.164073301
800,6.885272257,2.725390869,5.258073809,0.806103957
801,6.876767853,2.27433116,4.33345794,0.728099342
802,6.562963914,2.409936855,6.783806248,0.606270295
803,6.260084441,3.332083947,1.619784471,0.291091726
804,6.937235842,3.323009394,5.212154004,0.631860002
805,5.109953215,2.934032917,5.785374381,0.63192052
806,5.132387518,2.695218728,4.066098672,0.797739532
807,5.506672604,3.076972367,2.00497651,0.194410685
808,6.901720393,2.417461476,4.71425772,0.796714729
809,4.765837814,2.174917789,3.328214703,0.222391248
810,5.226204856,2.729912633,2.197612244,0.497659004
811,5.698443394,2.880400481,4.131984981,0.599325025
812,4.035900249,2.620686034,3.782309613,0.460977071
813,5.261593582,3.190938386,3.076957765,0.348299346
814,4.627272623,3.214462591,2.527799917,0.198970491
815,5.792254606,3.608055082,5.786361963,0.98756619
816,6.607073002,3.875529721,4.856685157,0.740512617
817,5.252210548,3.110573782,4.787246742,0.220654958
818,5.152804034,2.035176662,3.464547484,0.063833994
819,4.064221914,2.95433546,4.818746128,0.147533312
820,5.587259255,2.529553962,3.964652843,0.133808807
821,6.647090446,3.412583915,1.41689697,0.235078829
822,4.861712397,3.48876009,4.984473502,0.465583957
823,6.682990359,3.778794151,1.673071677,0.458616069
824,4.5925176,2.122638043,4.499982731,0.296733806
825,4.425599418,3.108418383,5.996913106,0.729386146
826,6.211699606,3.556838865,6.512081974,0.031059203
827,6.691969459,3.586429985,5.787384091,0.828600549
828,6.475451148,2.773158971,6.810617875,0.3048659
829,6.333703854,2.902943897,5.657628019,0.807703571
830,5.87526228,3.238056258,4.802788279,0.737027343
831,5.601025845,3.301391021,6.269517847,0.748443094
832,6.932712811,3.893962355,3.885218672,0.63734489
833,4.424963514,2.488934188,2.229131629,0.216449356
834,4.294212181,2.521427443,1.010023523,0.557931052
835,4.880740743,3.060828386,2.862554624,0.055151338
836,5.746226752,2.883020522,5.22911149,0.903614718
837,6.288826667,2.41990065,6.09943052,0.941841011
838,5.381974082,2.105621738,3.509301661,0.581894224
839,5.257100482,2.443959305,3.811890308,0.121156958
840,6.012519398,2.363810886,6.383014454,0.088790444
841,4.874469612,3.407145214,5.609951963,0.072460136
842,4.957233461,3.139879734,1.974053652,0.2270091
843,6.203152662,2.524084088,5.133679822,0.943982609
844,5.959400767,2.568006065,4.568446633,0.606770893
845,4.383724621,3.42117514,2.907062311,0.275817726
846,6.637118828,2.612648676,5.419415493,0.597354582
847,5.008895519,3.688603944,4.637994364,0.663102274
848,4.231528674,3.264333917,4.490628944,0.681444132
849,5.685354639,3.829386284,5.886476215,0.394475542
850,5.317721574,3.644748662,6.036407886,0.232085166
851,5.047136043,3.028157665,3.115151673,0.097551441
852,5.675936253,3.649806334,4.804325049,0.284586889
853,4.960517024,2.106164925,2.244548267,0.259298268
854,5.274426404,3.717016759,2.860391289,0.180017709
855,5.797557059,3.594462835,2.636670755,0.452075775
856,6.21018619,3.501784663,4.887868152,0.409236599
857,4.978706695,3.623330043,1.136220147,0.210367009
858,6.155497556,3.002724512,3.391246016,0.899511067
859,5.755798564,2.536269775,4.179901359,0.039160221
860,4.675239316,3.390244431,3.926091711,0.269674534
861,6.486914099,2.846322515,2.975064768,0.475176725
862,5.156978029,2.360647238,4.309722028,0.699062844
863,6.803849484,3.070586066,2.324172557,0.30213659
864,4.50205617,3.376381887,1.878963118,0.896512967
865,4.108539261,2.261865486,5.505714157,0.510816274
866,4.961104542,2.674416922,6.409159125,0.489473839
867,4.693068611,3.226132643,6.793887226,0.420659888
868,4.850895733,3.97777404,5.436634133,0.494236465
869,4.763688422,2.842353392,5.014598761,0.13128548
870,5.602485571,3.239141521,2.115571023,0.160680759
871,4.187027991,2.486777397,3.89966044,0.744649367
872,6.386491497,3.426958505,6.514139002,0.219560939
873,6.592742186,3.797424731,6.748573957,0.582152217
874,4.540858027,2.354606555,4.723414657,0.778481817
875,5.74893506,3.037607244,4.234842401,0.542487372
